inn,name,revenue,employees,nace_code,region,registration_date
6662090423,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОСТОЧНЫЙ ВЕТЕР""",1061793020.0,109.0,62.01,Свердловская область,2024-07-10
6662127289,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ АВТОДИЛЕР""",217072992.0,28.0,62.01,Свердловская область,2020-08-10
6663041348,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""ДАТАКРАТ-ЕКАТЕРИНБУРГ""",751131010.0,69.0,62.09,Свердловская область,2023-03-10
6670016590,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИАМС-СЕРВИС""",115441000.0,41.0,62.01,Свердловская область,2016-08-10
6670020959,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЕ ЭКСПЕРТ""",144482000.0,3.0,63.11.1,Свердловская область,2023-09-10
6670025065,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭРИКОС-ПРОЕКТ""",105513000.0,30.0,62.01,Свердловская область,2016-08-10
6670079720,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО ИНТЕРНЕТ ПРЕДСТАВИТЕЛЬСТВ""",108357000.0,35.0,62.09,Свердловская область,2019-08-10
6670170908,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭМПЛ""",228348992.0,2.0,62.09,Свердловская область,2016-11-10
6670195243,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАРГЕМ ГЕЙМЗ""",508903008.0,159.0,62.01,Свердловская область,2022-07-10
6670208848,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙДЕКО""",617424000.0,179.0,62.01,Свердловская область,2016-08-10
6670314170,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОВИЗОР""",226872000.0,28.0,62.02,Свердловская область,2023-07-10
6670319481,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКСНЫЕ СИСТЕМЫ БЕЗОПАСНОСТИ""",526155008.0,12.0,62.02,Свердловская область,2021-07-10
6670321811,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯВИАР""",419400000.0,24.0,62.02,Свердловская область,2022-11-10
6670323209,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЕЙДИНС.РУ""",231511008.0,65.0,62.09,Москва,2023-08-10
6670323230,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭРИКОС""",215356992.0,66.0,62.01,Свердловская область,2016-08-10
6670326961,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАЙДНС""",109518000.0,36.0,62.01,Свердловская область,2019-08-10
6670331680,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНОТОРГОВАЯ КОМПАНИЯ ""ЕВРАЗИЯ""",162284992.0,13.0,62.09,Свердловская область,2023-01-10
6670348115,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗЕРРА.РУ""",328480992.0,86.0,62.09,Свердловская область,2021-07-10
6670349912,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОФТ-ГОРИЗОНТ""",414166016.0,94.0,62.01,Свердловская область,2019-07-10
6670366481,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСТРИМ БЕЗОПАСНОСТЬ""",257584992.0,43.0,62.02,Свердловская область,2016-08-10
6670380574,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКОММЕРС""",653036030.0,90.0,62.01,Москва,2023-08-10
6670389714,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСНОВА""",159203008.0,11.0,62.09,Челябинская область,2023-08-10
6670394062,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИИ ИННОВАЦИОННОГО РАЗВИТИЯ""",123757000.0,40.0,62.0,Свердловская область,2016-08-10
6670394062,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИИ ИННОВАЦИОННОГО РАЗВИТИЯ""",123757000.0,40.0,62.0,Свердловская область,2024-07-10
6670395926,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРБОН СОФТ""",459416992.0,74.0,62.01,Свердловская область,2016-08-10
6670408100,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДАТЕЛЬСКИЕ РЕШЕНИЯ""",312580992.0,27.0,58.11,Свердловская область,2016-08-10
6670417739,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КЦ ""СИТИ КОЛЛ""",376305984.0,138.0,62.09,Свердловская область,2023-07-10
6670418517,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФБИЗНЕСКОНСАЛТИНГ""",155216992.0,2.0,63.11.1,Свердловская область,2018-03-10
6670419574,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТПЕЙДЖ""",163915008.0,3.0,63.11,Свердловская область,2022-07-10
6670423370,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИ МАРКЕТ""",106190000.0,40.0,62.09,Свердловская область,2023-08-10
6670424528,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРМОУРАЛ""",253572000.0,11.0,58.11,Свердловская область,2023-07-10
6670424856,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМЫ ИНТЕЛЛЕКТУАЛЬНОЙ ТЕЛЕМЕДИЦИНЫ""",175359008.0,9.0,62.01,Свердловская область,2016-08-10
6670433427,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСТРИМСОФТ""",335172992.0,94.0,62.01,Свердловская область,2020-08-10
6670437372,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТ ЦИФРОВЫЕ РЕШЕНИЯ""",1832132990.0,306.0,62.01,Свердловская область,2022-01-10
6670442252,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛИННОВАЦИЯ""",465100000.0,46.0,62.01,Москва,2022-09-10
6670495173,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУШАТЬ НАДО ВКУСНО И ПОЛЕЗНО, А НЕ КАК СЕЙЧАС В МАГАЗИНАХ.ФРАНЧАЙЗИНГ""",269012992.0,148.0,62.01,Свердловская область,2021-01-10
6670497950,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЧЕНЬ ХОРОШИЕ СЕРВИСЫ""",420259008.0,42.0,63.11.1,Свердловская область,2023-09-10
6670504011,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАЙТЛИСТ""",158404000.0,54.0,62.01,Свердловская область,2021-10-10
6670505625,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАБЛТАП""",101337000.0,32.0,62.01,Свердловская область,2023-07-10
6670508714,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЭТ-ИТ""",116341000.0,43.0,62.03.13,Свердловская область,2022-06-10
6670520905,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИНАМИКА""",303423008.0,7.0,62.01,Свердловская область,2024-01-10
6671012414,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТИНЕНТ""",115045000.0,15.0,62.01,Свердловская область,2017-08-10
6671042458,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИТ""",335846016.0,21.0,63.11.1,Свердловская область,2021-07-10
6671063923,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ""",383704992.0,30.0,62.01,Свердловская область,2023-01-10
6671081376,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕРГИЯ""",111677000.0,5.0,62.02,Свердловская область,2022-12-10
6671096527,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ПРОЕКТИРОВЩИК""",197044992.0,85.0,62.01,Свердловская область,2023-08-10
6671111140,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУМЕН""",619609020.0,101.0,62.01,Свердловская область,2017-08-10
6671111648,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СДЕЛКА. ЦИФРОВАЯ ПЛАТФОРМА""",308361984.0,77.0,63.11.1,Свердловская область,2020-11-10
6671113892,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖИЭЙ ТЭКТИМ""",2496794880.0,555.0,62.01,Свердловская область,2020-09-10
6671125880,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСКРА ИНЖЕНЕРНЫЕ ТЕХНОЛОГИИ""",135502000.0,8.0,62.01,Свердловская область,2020-12-10
6671135448,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФРИСБИ ДИДЖИТАЛ""",181152000.0,39.0,63.11,Свердловская область,2022-11-10
6671135991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАГТЕХ""",193379008.0,52.0,62.01,Свердловская область,2023-04-10
6671142678,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРНЕТ-ПРО""",281924992.0,42.0,63.11,Свердловская область,2019-02-10
6671151513,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ БРОНЕВИК""",973113980.0,245.0,62.01,Свердловская область,2022-07-10
6671174895,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭКСЕЛЛЕНС ЭКСПЕРТ""",196396000.0,22.0,63.99.1,Свердловская область,2021-08-10
6671212580,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЦИФРА""",181708992.0,36.0,62.01,Свердловская область,2023-07-10
6671213248,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНУАН БЮРО""",124422000.0,48.0,63.11.1,Свердловская область,2023-04-10
6671218373,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСУЛЬТАНТПЛЮС-ЕКАТЕРИНБУРГ""",186903008.0,36.0,63.11.1,Свердловская область,2021-07-10
6671229858,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИМИ""",159058000.0,68.0,63.11.1,Свердловская область,2023-07-10
6671252840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РМК ДИДЖИТАЛ""",404088000.0,136.0,62.02,Свердловская область,2024-07-10
6671276294,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК-ТЕХНИКА""",167059008.0,36.0,62.01,Свердловская область,2017-07-10
6671276544,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМ ТИМ АЙТИ""",227699008.0,81.0,62.01,Свердловская область,2023-08-10
6671285919,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИН ПРОМОУТ СИСТЕМС""",201942000.0,7.0,62.01,Свердловская область,2023-11-10
6671293589,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕХНО""",354294016.0,6.0,62.09,Свердловская область,2022-07-10
6671296212,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИЦ-КОНСАЛТИНГ""",171524992.0,66.0,63.11.1,Свердловская область,2021-04-10
6671296212,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИЦ-КОНСАЛТИНГ""",171524992.0,66.0,62.01,Свердловская область,2024-03-10
6671341000,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАЙМЕР""",164746000.0,75.0,63.11.1,Свердловская область,2020-08-10
6671385649,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КД-ИНЖИНИРИНГ""",147031008.0,6.0,62.02,Свердловская область,2022-11-10
6671387170,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ ТЕХНОЛОГИИ""",218243008.0,47.0,62.01,Москва,2016-08-10
6671387170,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ ТЕХНОЛОГИИ""",218243008.0,47.0,62.01,Москва,2024-07-10
6671416632,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИ АЙ ТИ""",289281984.0,15.0,62.0,Свердловская область,2016-08-10
6671428349,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АДВАНТА КОНСАЛТИНГ""",568372990.0,123.0,62.01,Свердловская область,2016-08-10
6671429046,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САПФИР - ИНТЕГРАЦИЯ""",156931008.0,36.0,62.01,Свердловская область,2018-09-10
6671429046,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САПФИР - ИНТЕГРАЦИЯ""",156931008.0,36.0,62.01,Свердловская область,2024-07-10
6671449451,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБИРСКО-УРАЛЬСКАЯ МЕДИАКОМПАНИЯ""",663169020.0,227.0,63.91,Свердловская область,2022-10-10
6671452599,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОУПЕН ВУДУ""",245964000.0,55.0,62.02,Свердловская область,2020-02-10
6671463520,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕСЛА ТЕЛЕКОМ""",158050000.0,44.0,62.02,Свердловская область,2019-08-10
6672185480,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТЕКС""",253214000.0,81.0,63.11.1,Свердловская область,2023-07-10
6672236054,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""CРM-ТЕХНОЛОГИИ""",164452992.0,58.0,63.11,Свердловская область,2022-08-10
6672281995,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Е-ОФИС 24""",144724000.0,20.0,62.09,Свердловская область,2016-08-10
6672288510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМАЦИОННЫЕ СИСТЕМЫ""",341720992.0,57.0,62.01,Свердловская область,2016-08-10
6672315669,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМИТ""",323390016.0,102.0,62.01,Свердловская область,2016-08-10
6672317320,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСК-ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""",176900992.0,56.0,62.02,Свердловская область,2020-04-10
6673110544,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЗ-ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""",121233000.0,47.0,62.01,Санкт-Петербург,2016-08-10
6673110544,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЗ-ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""",121233000.0,47.0,62.01,Санкт-Петербург,2024-08-10
6673123060,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСУ - ДОКТОР""",154584000.0,87.0,62.03,Свердловская область,2022-12-10
6673136969,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТА""",250311008.0,1.0,62.02,Свердловская область,2016-08-10
6673171843,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАТА-ЦЕНТР АВТОМАТИКА""",233728000.0,45.0,62.01,Свердловская область,2016-08-10
6673174629,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСУЛЬТАНТ СВЕРДЛОВСКАЯ ОБЛАСТЬ""",100971000.0,14.0,63.11.1,Свердловская область,2019-08-10
6673179874,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДК-СП""",1364505980.0,21.0,62.09,Свердловская область,2019-04-10
6673204560,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТБИЗНЕСКОНСАЛТИНГ""",233290000.0,47.0,63.11.1,Свердловская область,2021-03-10
6673211020,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКТИВНАЯ ЛОГИКА""",205084992.0,46.0,62.01,Свердловская область,2018-05-10
6673212779,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАРС АЙТИ""",161383008.0,27.0,62.09,Свердловская область,2023-06-10
6673217657,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ФОКС""",1669799940.0,2.0,62.03,Свердловская область,2022-12-10
6674231213,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛЬТЕР""",133174000.0,35.0,62.01,Свердловская область,2023-05-10
6674238593,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСУЛЬТАНТПЛЮС СВЕРДЛОВСКАЯ ОБЛАСТЬ""",118858000.0,29.0,63.11,Свердловская область,2017-07-10
6674301774,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ""",252000992.0,52.0,63.11.1,Свердловская область,2019-04-10
